iter	Passed	Remaining
4778	89790	60517
4779	89808	60498
4780	89828	60480
4781	89848	60462
4782	89865	60442
4783	89884	60424
4784	89902	60404
4785	89922	60386
4786	89940	60367
4787	89957	60347
4788	89975	60328
4789	89993	60309
4790	90011	60289
4791	90030	60270
4792	90050	60252
4793	90068	60233
4794	90087	60214
4795	90104	60195
4796	90122	60175
4797	90141	60156
4798	90160	60138
4799	90178	60118
4800	90197	60100
4801	90216	60081
4802	90233	60061
4803	90252	60042
4804	90270	60023
4805	90288	60004
4806	90307	59986
4807	90327	59967
4808	90344	59948
4809	90363	59928
4810	90381	59909
4811	90400	59891
4812	90419	59872
4813	90438	59854
4814	90457	59835
4815	90475	59815
4816	90494	59797
4817	90513	59778
4818	90532	59759
4819	90551	59741
4820	90570	59722
4821	90588	59703
4822	90606	59683
4823	90624	59664
4824	90643	59646
4825	90661	59627
4826	90679	59607
4827	90698	59588
4828	90716	59569
4829	90734	59550
4830	90755	59532
4831	90772	59513
4832	90791	59494
4833	90810	59475
4834	90827	59455
4835	90845	59436
4836	90864	59418
4837	90883	59399
4838	90902	59380
4839	90920	59361
4840	90938	59342
4841	90957	59323
4842	90975	59303
4843	90993	59284
4844	91011	59265
4845	91031	59247
4846	91051	59229
4847	91070	59211
4848	91090	59192
4849	91108	59173
4850	91127	59154
4851	91145	59135
4852	91163	59116
4853	91182	59097
4854	91200	59078
4855	91219	59059
4856	91239	59041
4857	91256	59022
4858	91275	59003
4859	91293	58983
4860	91311	58964
4861	91329	58945
4862	91347	58926
4863	91366	58907
4864	91384	58888
4865	91402	58868
4866	91421	58849
4867	91439	58830
4868	91457	58811
4869	91476	58792
4870	91494	58773
4871	91513	58754
4872	91532	58736
4873	91551	58717
4874	91569	58698
4875	91588	58679
4876	91606	58660
4877	91625	58641
4878	91642	58622
4879	91660	58602
4880	91679	58584
4881	91698	58565
4882	91716	58546
4883	91735	58527
4884	91752	58507
4885	91770	58487
4886	91788	58468
4887	91805	58449
4888	91823	58429
4889	91842	58410
4890	91860	58391
4891	91879	58372
4892	91896	58353
4893	91915	58334
4894	91932	58314
4895	91949	58294
4896	91968	58275
4897	91987	58257
4898	92005	58238
4899	92023	58218
4900	92040	58199
4901	92057	58179
4902	92076	58160
4903	92094	58141
4904	92111	58121
4905	92130	58102
4906	92148	58083
4907	92167	58064
4908	92185	58045
4909	92203	58026
4910	92221	58007
4911	92240	57988
4912	92258	57969
4913	92277	57950
4914	92295	57931
4915	92314	57912
4916	92332	57892
4917	92350	57874
4918	92369	57855
4919	92388	57836
4920	92406	57817
4921	92424	57798
4922	92442	57778
4923	92461	57760
4924	92480	57741
4925	92498	57722
4926	92516	57703
4927	92534	57683
4928	92551	57664
4929	92570	57645
4930	92588	57626
4931	92607	57607
4932	92625	57588
4933	92643	57568
4934	92660	57549
4935	92678	57529
4936	92696	57510
4937	92714	57491
4938	92733	57472
4939	92752	57454
4940	92770	57434
4941	92788	57415
4942	92805	57395
4943	92823	57376
4944	92841	57357
4945	92861	57338
4946	92880	57320
4947	92898	57301
4948	92916	57282
4949	92935	57263
4950	92953	57243
4951	92972	57225
4952	92991	57206
4953	93008	57187
4954	93026	57167
4955	93043	57147
4956	93062	57129
4957	93080	57109
4958	93098	57090
4959	93118	57072
4960	93135	57052
4961	93154	57033
4962	93172	57015
4963	93191	56996
4964	93210	56977
4965	93228	56958
4966	93247	56939
4967	93265	56920
4968	93282	56900
4969	93301	56881
4970	93320	56863
4971	93339	56844
4972	93356	56825
4973	93374	56805
4974	93392	56786
4975	93411	56767
4976	93430	56749
4977	93450	56730
4978	93467	56711
4979	93484	56691
4980	93503	56673
4981	93522	56654
4982	93540	56635
4983	93559	56616
4984	93578	56597
4985	93595	56577
4986	93614	56559
4987	93632	56540
4988	93651	56521
4989	93669	56502
4990	93687	56482
4991	93706	56464
4992	93725	56445
4993	93742	56425
4994	93760	56406
4995	93779	56387
4996	93798	56368
4997	93819	56351
4998	93836	56332
4999	93855	56313
5000	93874	56294
5001	93892	56275
5002	93910	56256
5003	93930	56237
5004	93948	56218
5005	93966	56199
5006	93985	56180
5007	94004	56162
5008	94021	56142
5009	94040	56123
5010	94058	56104
5011	94076	56085
5012	94095	56066
5013	94114	56048
5014	94133	56029
5015	94150	56009
5016	94169	55991
5017	94188	55972
5018	94207	55954
5019	94225	55934
5020	94243	55915
5021	94261	55896
5022	94280	55877
5023	94297	55857
5024	94315	55838
5025	94333	55819
5026	94352	55800
5027	94371	55781
5028	94390	55763
5029	94408	55744
5030	94426	55725
5031	94444	55705
5032	94462	55686
5033	94480	55667
5034	94497	55647
5035	94515	55628
5036	94533	55609
5037	94551	55589
5038	94570	55571
5039	94588	55551
5040	94606	55532
5041	94623	55513
5042	94642	55494
5043	94659	55474
5044	94677	55455
5045	94694	55435
5046	94712	55416
5047	94731	55397
5048	94750	55378
5049	94769	55360
5050	94787	55340
5051	94805	55321
5052	94823	55302
5053	94841	55283
5054	94859	55264
5055	94877	55245
5056	94895	55225
5057	94914	55207
5058	94932	55187
5059	94950	55168
5060	94969	55150
5061	94988	55131
5062	95007	55112
5063	95024	55093
5064	95042	55074
5065	95060	55054
5066	95078	55035
5067	95097	55017
5068	95116	54998
5069	95136	54980
5070	95153	54960
5071	95171	54941
5072	95188	54921
5073	95207	54902
5074	95226	54884
5075	95245	54865
5076	95263	54846
5077	95281	54827
5078	95298	54807
5079	95316	54788
5080	95335	54769
5081	95352	54750
5082	95372	54731
5083	95391	54712
5084	95409	54693
5085	95426	54674
5086	95445	54655
5087	95463	54636
5088	95481	54617
5089	95500	54598
5090	95518	54579
5091	95536	54560
5092	95554	54541
5093	95573	54522
5094	95593	54503
5095	95610	54484
5096	95628	54465
5097	95646	54445
5098	95664	54426
5099	95682	54407
5100	95701	54388
5101	95720	54370
5102	95739	54351
5103	95757	54332
5104	95775	54313
5105	95793	54294
5106	95812	54275
5107	95831	54257
5108	95850	54238
5109	95868	54218
5110	95885	54199
5111	95903	54180
5112	95922	54161
5113	95941	54142
5114	95960	54124
5115	95979	54105
5116	95998	54087
5117	96016	54068
5118	96035	54049
5119	96053	54030
5120	96072	54011
5121	96090	53992
5122	96107	53972
5123	96126	53953
5124	96144	53934
5125	96162	53915
5126	96181	53897
5127	96199	53877
5128	96217	53858
5129	96235	53839
5130	96253	53820
5131	96272	53801
5132	96292	53783
5133	96310	53764
5134	96327	53744
5135	96345	53725
5136	96364	53706
5137	96383	53688
5138	96402	53669
5139	96422	53651
5140	96441	53633
5141	96460	53613
5142	96477	53594
5143	96495	53575
5144	96514	53556
5145	96533	53537
5146	96552	53519
5147	96569	53499
5148	96587	53480
5149	96606	53461
5150	96625	53442
5151	96643	53423
5152	96660	53404
5153	96678	53385
5154	96697	53366
5155	96717	53348
5156	96736	53329
5157	96755	53311
5158	96774	53292
5159	96793	53273
5160	96813	53255
5161	96831	53236
5162	96849	53217
5163	96868	53198
5164	96887	53180
5165	96907	53161
5166	96927	53143
5167	96944	53124
5168	96962	53105
5169	96981	53086
5170	97000	53068
5171	97020	53050
5172	97040	53032
5173	97059	53013
5174	97078	52994
5175	97097	52975
5176	97115	52956
5177	97134	52937
5178	97154	52919
5179	97173	52901
5180	97191	52882
5181	97209	52863
5182	97228	52844
5183	97248	52826
5184	97267	52807
5185	97285	52788
5186	97305	52770
5187	97326	52752
5188	97344	52733
5189	97363	52715
5190	97382	52696
5191	97402	52678
5192	97421	52659
5193	97440	52640
5194	97458	52622
5195	97477	52603
5196	97496	52584
5197	97515	52566
5198	97534	52547
5199	97554	52529
5200	97572	52510
5201	97591	52491
5202	97611	52473
5203	97631	52455
5204	97650	52436
5205	97668	52417
5206	97688	52399
5207	97708	52381
5208	97726	52362
5209	97744	52343
5210	97762	52323
5211	97780	52304
5212	97799	52286
5213	97821	52268
5214	97840	52250
5215	97859	52231
5216	97877	52212
5217	97897	52194
5218	97918	52176
5219	97937	52158
5220	97956	52139
5221	97975	52120
5222	97994	52102
5223	98013	52083
5224	98032	52065
5225	98051	52046
5226	98071	52028
5227	98091	52010
5228	98110	51991
5229	98130	51973
5230	98149	51954
5231	98168	51936
5232	98186	51917
5233	98205	51898
5234	98223	51879
5235	98241	51860
5236	98261	51842
5237	98281	51823
5238	98299	51804
5239	98319	51786
5240	98337	51767
5241	98357	51749
5242	98377	51731
5243	98396	51712
5244	98416	51694
5245	98436	51676
5246	98454	51657
5247	98474	51638
5248	98492	51619
5249	98511	51601
5250	98531	51583
5251	98550	51564
5252	98569	51545
5253	98587	51526
5254	98605	51507
5255	98624	51488
5256	98643	51470
5257	98662	51451
5258	98682	51433
5259	98701	51415
5260	98720	51396
5261	98739	51377
5262	98759	51359
5263	98778	51340
5264	98796	51321
5265	98815	51302
5266	98835	51284
5267	98855	51266
5268	98874	51248
5269	98892	51228
5270	98911	51210
5271	98931	51192
5272	98950	51173
5273	98969	51155
5274	98988	51136
5275	99008	51117
5276	99027	51099
5277	99045	51080
5278	99064	51061
5279	99083	51042
5280	99102	51024
5281	99122	51006
5282	99142	50988
5283	99162	50969
5284	99181	50951
5285	99201	50933
5286	99220	50914
5287	99240	50896
5288	99259	50877
5289	99279	50859
5290	99300	50841
5291	99319	50823
5292	99338	50804
5293	99357	50785
5294	99377	50768
5295	99396	50749
5296	99415	50730
5297	99434	50711
5298	99453	50693
5299	99472	50674
5300	99492	50656
5301	99511	50637
5302	99529	50618
5303	99548	50600
5304	99571	50583
5305	99590	50564
5306	99608	50545
5307	99627	50527
5308	99647	50508
5309	99667	50490
5310	99686	50471
5311	99704	50452
5312	99723	50434
5313	99742	50415
5314	99761	50397
5315	99780	50378
5316	99798	50359
5317	99818	50340
5318	99837	50322
5319	99857	50304
5320	99876	50285
5321	99894	50266
5322	99914	50248
5323	99933	50229
5324	99951	50210
5325	99971	50192
5326	99990	50173
5327	100008	50154
5328	100028	50136
5329	100048	50118
5330	100068	50099
5331	100086	50080
5332	100105	50061
5333	100124	50043
5334	100143	50024
5335	100162	50006
5336	100182	49987
5337	100201	49969
5338	100220	49950
5339	100238	49931
5340	100256	49912
5341	100275	49893
5342	100295	49875
5343	100316	49858
5344	100335	49839
5345	100354	49820
5346	100374	49802
5347	100393	49783
5348	100414	49765
5349	100434	49747
5350	100453	49729
5351	100472	49710
5352	100493	49692
5353	100513	49674
5354	100531	49655
5355	100549	49636
5356	100568	49617
5357	100588	49599
5358	100605	49580
5359	100624	49561
5360	100642	49542
5361	100661	49523
5362	100682	49506
5363	100702	49487
5364	100720	49468
5365	100740	49450
5366	100760	49432
5367	100780	49414
5368	100799	49395
5369	100819	49377
5370	100837	49358
5371	100857	49339
5372	100876	49320
5373	100895	49302
5374	100913	49283
5375	100933	49265
5376	100953	49246
5377	100972	49228
5378	100990	49209
5379	101008	49190
5380	101027	49171
5381	101046	49152
5382	101065	49134
5383	101083	49114
5384	101101	49095
5385	101119	49076
5386	101139	49058
5387	101159	49040
5388	101176	49020
5389	101194	49001
5390	101213	48982
5391	101232	48963
5392	101252	48945
5393	101271	48927
5394	101290	48908
5395	101310	48890
5396	101329	48871
5397	101350	48853
5398	101369	48835
5399	101388	48816
5400	101407	48797
5401	101426	48779
5402	101446	48761
5403	101465	48742
5404	101483	48723
5405	101501	48704
5406	101521	48685
5407	101540	48667
5408	101559	48648
5409	101577	48629
5410	101596	48610
5411	101616	48592
5412	101635	48574
5413	101655	48555
5414	101674	48537
5415	101693	48518
5416	101713	48500
5417	101732	48481
5418	101750	48462
5419	101769	48443
5420	101788	48425
5421	101809	48407
5422	101828	48388
5423	101847	48370
5424	101866	48351
5425	101886	48333
5426	101904	48314
5427	101924	48295
5428	101942	48276
5429	101960	48257
5430	101979	48238
5431	101999	48220
5432	102019	48202
5433	102036	48182
5434	102055	48164
5435	102074	48145
5436	102094	48127
5437	102114	48109
5438	102132	48089
5439	102149	48070
5440	102168	48051
5441	102188	48033
5442	102207	48014
5443	102226	47995
5444	102244	47976
5445	102261	47957
5446	102281	47939
5447	102301	47920
5448	102320	47902
5449	102339	47883
5450	102356	47864
5451	102375	47845
5452	102394	47826
5453	102414	47808
5454	102432	47789
5455	102451	47770
5456	102469	47751
5457	102488	47732
5458	102508	47714
5459	102526	47695
5460	102545	47676
5461	102562	47657
5462	102581	47638
5463	102601	47620
5464	102620	47601
5465	102638	47582
5466	102656	47563
5467	102674	47544
5468	102693	47525
5469	102713	47507
5470	102733	47488
5471	102751	47469
5472	102769	47450
5473	102788	47432
5474	102807	47413
5475	102826	47394
5476	102845	47376
5477	102863	47356
5478	102880	47337
5479	102900	47319
5480	102919	47300
5481	102938	47281
5482	102957	47262
5483	102974	47243
5484	102993	47224
5485	103011	47205
5486	103030	47187
5487	103051	47169
5488	103070	47150
5489	103087	47131
5490	103107	47112
5491	103126	47094
5492	103146	47076
5493	103166	47057
5494	103184	47038
5495	103204	47020
5496	103223	47001
5497	103243	46983
5498	103262	46965
5499	103280	46945
5500	103299	46927
5501	103318	46908
5502	103338	46889
5503	103356	46871
5504	103374	46851
5505	103394	46833
5506	103413	46814
5507	103432	46796
5508	103451	46777
5509	103468	46757
5510	103486	46739
5511	103505	46720
5512	103525	46701
5513	103544	46683
5514	103563	46664
5515	103581	46645
5516	103601	46627
5517	103620	46608
5518	103640	46590
5519	103657	46570
5520	103675	46551
5521	103694	46532
5522	103713	46514
5523	103732	46495
5524	103751	46476
5525	103770	46458
5526	103788	46439
5527	103807	46420
5528	103826	46401
5529	103845	46383
5530	103863	46364
5531	103881	46345
5532	103899	46325
5533	103917	46306
5534	103935	46287
5535	103954	46268
5536	103973	46250
5537	103991	46231
5538	104010	46212
5539	104028	46192
5540	104046	46173
5541	104064	46155
5542	104083	46136
5543	104101	46117
5544	104119	46098
5545	104138	46079
5546	104156	46060
5547	104176	46042
5548	104195	46023
5549	104213	46004
5550	104231	45985
5551	104249	45965
5552	104268	45947
5553	104287	45928
5554	104306	45910
5555	104324	45890
5556	104342	45871
5557	104360	45852
5558	104379	45833
5559	104398	45815
5560	104418	45796
5561	104437	45778
5562	104456	45759
5563	104475	45740
5564	104494	45722
5565	104513	45703
5566	104532	45684
5567	104550	45665
5568	104569	45647
5569	104588	45628
5570	104606	45609
5571	104625	45590
5572	104644	45571
5573	104662	45552
5574	104681	45533
5575	104698	45514
5576	104717	45496
5577	104737	45477
5578	104754	45457
5579	104771	45438
5580	104790	45419
5581	104809	45400
5582	104828	45382
5583	104847	45363
5584	104864	45344
5585	104882	45325
5586	104901	45306
5587	104920	45287
5588	104940	45269
5589	104960	45251
5590	104980	45232
5591	104998	45214
5592	105017	45195
5593	105036	45176
5594	105053	45157
5595	105071	45138
5596	105090	45119
5597	105109	45100
5598	105128	45082
5599	105146	45062
5600	105164	45043
5601	105183	45024
5602	105201	45005
5603	105220	44987
5604	105239	44968
5605	105259	44950
5606	105278	44931
5607	105296	44912
5608	105314	44893
5609	105333	44874
5610	105352	44855
5611	105371	44837
5612	105391	44819
5613	105410	44800
5614	105428	44781
5615	105447	44762
5616	105467	44744
5617	105486	44725
5618	105504	44706
5619	105523	44687
5620	105541	44668
5621	105560	44650
5622	105578	44631
5623	105597	44612
5624	105616	44593
5625	105635	44574
5626	105653	44555
5627	105671	44536
5628	105689	44517
5629	105708	44498
5630	105727	44480
5631	105746	44461
5632	105766	44443
5633	105783	44423
5634	105801	44404
5635	105820	44386
5636	105839	44367
5637	105856	44348
5638	105875	44329
5639	105893	44310
5640	105910	44290
5641	105928	44271
5642	105946	44252
5643	105966	44233
5644	105985	44215
5645	106004	44196
5646	106022	44177
5647	106041	44159
5648	106061	44140
5649	106080	44121
5650	106098	44102
5651	106117	44084
5652	106135	44064
5653	106152	44045
5654	106169	44026
5655	106187	44007
5656	106205	43988
5657	106224	43969
5658	106243	43950
5659	106261	43931
5660	106279	43912
5661	106298	43893
5662	106316	43874
5663	106335	43856
5664	106353	43836
5665	106372	43817
5666	106391	43799
5667	106409	43780
5668	106428	43761
5669	106447	43743
5670	106465	43723
5671	106485	43705
5672	106504	43686
5673	106522	43667
5674	106540	43648
5675	106558	43629
5676	106575	43610
5677	106593	43590
5678	106611	43572
5679	106630	43553
5680	106649	43534
5681	106668	43516
5682	106687	43497
5683	106706	43478
5684	106724	43459
5685	106742	43440
5686	106760	43421
5687	106779	43402
5688	106798	43384
5689	106817	43365
5690	106835	43346
5691	106852	43326
5692	106869	43307
5693	106889	43289
5694	106909	43270
5695	106929	43252
5696	106947	43233
5697	106966	43214
5698	106984	43195
5699	107003	43177
5700	107022	43158
5701	107041	43139
5702	107060	43120
5703	107077	43101
5704	107096	43082
5705	107114	43063
5706	107133	43044
5707	107151	43025
5708	107169	43006
5709	107186	42987
5710	107207	42969
5711	107226	42950
5712	107245	42931
5713	107263	42913
5714	107282	42894
5715	107300	42874
5716	107318	42856
5717	107337	42837
5718	107356	42818
5719	107374	42799
5720	107392	42780
5721	107412	42762
5722	107430	42743
5723	107449	42724
5724	107468	42705
5725	107487	42686
5726	107504	42667
5727	107524	42649
5728	107543	42630
5729	107562	42612
5730	107582	42593
5731	107600	42574
5732	107618	42555
5733	107636	42536
5734	107656	42518
5735	107675	42499
5736	107693	42480
5737	107710	42461
5738	107730	42442
5739	107750	42424
5740	107769	42405
5741	107788	42387
5742	107807	42368
5743	107827	42349
5744	107845	42331
5745	107865	42312
5746	107883	42293
5747	107902	42274
5748	107921	42256
5749	107939	42237
5750	107958	42218
5751	107978	42200
5752	107994	42180
5753	108013	42161
5754	108032	42142
5755	108050	42124
5756	108069	42105
5757	108088	42086
5758	108106	42067
5759	108124	42048
5760	108142	42029
5761	108160	42010
5762	108179	41991
5763	108198	41972
5764	108217	41954
5765	108236	41935
5766	108256	41917
5767	108275	41898
5768	108295	41880
5769	108314	41861
5770	108332	41842
5771	108350	41823
5772	108368	41804
5773	108387	41785
5774	108407	41767
5775	108424	41748
5776	108442	41729
5777	108462	41710
5778	108481	41692
5779	108500	41673
5780	108518	41654
5781	108535	41634
5782	108553	41615
5783	108572	41596
5784	108589	41577
5785	108607	41558
5786	108625	41539
5787	108644	41520
5788	108661	41501
5789	108679	41482
5790	108697	41463
5791	108715	41443
5792	108733	41424
5793	108751	41405
5794	108769	41386
5795	108787	41367
5796	108806	41349
5797	108825	41330
5798	108843	41311
5799	108862	41292
5800	108881	41274
5801	108899	41255
5802	108918	41236
5803	108936	41217
5804	108955	41198
5805	108973	41179
5806	108993	41161
5807	109011	41142
5808	109029	41123
5809	109047	41103
5810	109066	41085
5811	109084	41066
5812	109102	41047
5813	109120	41028
5814	109139	41009
5815	109156	40990
5816	109174	40970
5817	109192	40951
5818	109210	40932
5819	109229	40914
5820	109248	40895
5821	109265	40876
5822	109283	40856
5823	109301	40837
5824	109319	40818
5825	109336	40799
5826	109354	40780
5827	109371	40760
5828	109388	40741
5829	109407	40722
5830	109425	40703
5831	109443	40684
5832	109463	40666
5833	109481	40647
5834	109500	40628
5835	109520	40610
5836	109538	40591
5837	109556	40572
5838	109575	40553
5839	109595	40535
5840	109614	40516
5841	109633	40497
5842	109651	40478
5843	109669	40459
5844	109688	40441
5845	109707	40422
5846	109725	40403
5847	109743	40384
5848	109762	40365
5849	109781	40346
5850	109799	40328
5851	109818	40309
5852	109837	40290
5853	109856	40271
5854	109875	40253
5855	109893	40234
5856	109912	40215
5857	109930	40196
5858	109948	40177
5859	109968	40159
5860	109988	40140
5861	110008	40122
5862	110027	40103
5863	110045	40084
5864	110063	40065
5865	110081	40046
5866	110100	40028
5867	110119	40009
5868	110138	39990
5869	110156	39971
5870	110175	39953
5871	110194	39934
5872	110214	39915
5873	110233	39897
5874	110251	39878
5875	110269	39859
5876	110287	39840
5877	110306	39821
5878	110325	39802
5879	110345	39784
5880	110363	39765
5881	110381	39746
5882	110400	39727
5883	110419	39709
5884	110439	39690
5885	110457	39671
5886	110474	39652
5887	110493	39633
5888	110512	39614
5889	110532	39596
5890	110551	39577
5891	110570	39559
5892	110587	39539
5893	110605	39520
5894	110624	39501
5895	110642	39483
5896	110662	39464
5897	110680	39445
5898	110698	39426
5899	110716	39407
5900	110737	39389
5901	110755	39370
5902	110773	39351
5903	110791	39332
5904	110808	39313
5905	110827	39294
5906	110847	39276
5907	110866	39257
5908	110884	39238
5909	110902	39219
5910	110922	39200
5911	110942	39182
5912	110960	39163
5913	110977	39144
5914	110996	39125
5915	111014	39106
5916	111034	39088
5917	111053	39069
5918	111071	39050
5919	111090	39031
5920	111109	39012
5921	111127	38994
5922	111145	38975
5923	111165	38956
5924	111184	38938
5925	111202	38919
5926	111221	38900
5927	111240	38881
5928	111260	38863
5929	111278	38844
5930	111297	38825
5931	111315	38806
5932	111334	38787
5933	111352	38768
5934	111370	38749
5935	111388	38730
5936	111409	38712
5937	111429	38694
5938	111447	38675
5939	111466	38656
5940	111484	38637
5941	111504	38619
5942	111522	38600
5943	111541	38581
5944	111561	38563
5945	111580	38544
5946	111598	38525
5947	111617	38506
5948	111636	38488
5949	111655	38469
5950	111675	38451
5951	111695	38432
5952	111713	38413
5953	111731	38394
5954	111749	38375
5955	111768	38357
5956	111788	38338
5957	111807	38319
5958	111825	38301
5959	111844	38282
5960	111863	38263
5961	111882	38244
5962	111902	38226
5963	111920	38207
5964	111938	38188
5965	111958	38170
5966	111978	38151
5967	111997	38133
5968	112015	38114
5969	112035	38095
5970	112054	38077
5971	112073	38058
5972	112092	38039
5973	112110	38020
5974	112128	38001
5975	112147	37982
5976	112165	37963
5977	112183	37945
5978	112203	37926
5979	112222	37908
5980	112240	37888
5981	112258	37869
5982	112277	37851
5983	112296	37832
5984	112315	37813
5985	112335	37795
5986	112354	37776
5987	112374	37758
5988	112392	37739
5989	112410	37720
5990	112429	37701
5991	112449	37683
5992	112466	37664
5993	112486	37645
5994	112504	37626
5995	112523	37607
5996	112542	37589
5997	112561	37570
5998	112581	37552
5999	112599	37533
6000	112619	37514
6001	112637	37495
6002	112654	37476
6003	112673	37457
6004	112693	37439
6005	112712	37420
6006	112731	37401
6007	112749	37383
6008	112768	37364
6009	112788	37345
6010	112806	37327
6011	112825	37308
6012	112843	37289
6013	112861	37270
6014	112879	37251
6015	112899	37232
6016	112918	37214
6017	112936	37195
6018	112954	37176
6019	112973	37157
6020	112994	37139
6021	113013	37120
6022	113030	37101
6023	113049	37082
6024	113067	37063
6025	113086	37045
6026	113106	37026
6027	113125	37007
6028	113143	36988
6029	113161	36969
6030	113180	36951
6031	113199	36932
6032	113218	36913
6033	113236	36894
6034	113255	36876
6035	113273	36856
6036	113292	36838
6037	113312	36819
6038	113331	36801
6039	113350	36782
6040	113369	36763
6041	113387	36744
6042	113407	36726
6043	113426	36707
6044	113445	36689
6045	113463	36670
6046	113483	36651
6047	113503	36633
6048	113522	36614
6049	113541	36596
6050	113560	36577
6051	113579	36558
6052	113598	36540
6053	113617	36521
6054	113635	36502
6055	113652	36483
6056	113671	36464
6057	113690	36445
6058	113710	36427
6059	113729	36408
6060	113747	36389
6061	113765	36370
6062	113784	36351
6063	113804	36333
6064	113822	36314
6065	113841	36295
6066	113859	36276
6067	113877	36257
6068	113896	36238
6069	113916	36220
6070	113935	36201
6071	113955	36183
6072	113974	36164
6073	113993	36146
6074	114013	36127
6075	114032	36108
6076	114050	36089
6077	114068	36071
6078	114088	36052
6079	114107	36033
6080	114127	36015
6081	114145	35996
6082	114163	35977
6083	114183	35959
6084	114202	35940
6085	114221	35921
6086	114239	35902
6087	114257	35883
6088	114278	35865
6089	114297	35847
6090	114317	35828
6091	114337	35810
6092	114355	35791
6093	114374	35772
6094	114394	35754
6095	114413	35735
6096	114431	35716
6097	114450	35697
6098	114470	35679
6099	114491	35661
6100	114509	35642
6101	114527	35623
6102	114545	35604
6103	114565	35585
6104	114584	35567
6105	114604	35548
6106	114623	35530
6107	114640	35510
6108	114659	35492
6109	114679	35473
6110	114699	35455
6111	114718	35436
6112	114737	35417
6113	114756	35399
6114	114775	35380
6115	114794	35361
6116	114812	35342
6117	114832	35324
6118	114850	35305
6119	114868	35286
6120	114888	35267
6121	114907	35249
6122	114926	35230
6123	114945	35211
6124	114965	35193
6125	114986	35175
6126	115004	35156
6127	115022	35137
6128	115040	35118
6129	115060	35100
6130	115080	35081
6131	115100	35063
6132	115118	35044
6133	115137	35025
6134	115157	35006
6135	115176	34988
6136	115195	34969
6137	115214	34950
6138	115233	34932
6139	115254	34914
6140	115272	34895
6141	115290	34876
6142	115309	34857
6143	115327	34838
6144	115347	34820
6145	115367	34801
6146	115385	34782
6147	115403	34763
6148	115422	34744
6149	115441	34726
6150	115460	34707
6151	115479	34689
6152	115498	34670
6153	115517	34651
6154	115535	34632
6155	115554	34613
6156	115573	34595
6157	115592	34576
6158	115610	34557
6159	115629	34538
6160	115649	34520
6161	115669	34501
6162	115687	34482
6163	115705	34463
6164	115723	34444
6165	115743	34426
6166	115762	34407
6167	115781	34389
6168	115800	34370
6169	115817	34351
6170	115836	34332
6171	115856	34313
6172	115875	34295
6173	115894	34276
6174	115912	34257
6175	115931	34238
6176	115951	34220
6177	115970	34201
6178	115989	34182
6179	116008	34164
6180	116026	34145
6181	116047	34127
6182	116066	34108
6183	116084	34089
6184	116102	34070
6185	116122	34052
6186	116142	34033
6187	116161	34015
6188	116180	33996
6189	116197	33977
6190	116217	33958
6191	116237	33940
6192	116256	33921
6193	116274	33902
6194	116292	33883
6195	116311	33864
6196	116330	33846
6197	116350	33827
6198	116369	33808
6199	116387	33789
6200	116405	33770
6201	116423	33752
6202	116443	33733
6203	116463	33715
6204	116481	33696
6205	116499	33677
6206	116517	33658
6207	116535	33639
6208	116555	33620
6209	116574	33601
6210	116592	33583
6211	116611	33564
6212	116630	33545
6213	116648	33526
6214	116668	33508
6215	116686	33489
6216	116705	33470
6217	116723	33451
6218	116742	33432
6219	116763	33414
6220	116782	33395
6221	116800	33377
6222	116819	33358
6223	116839	33339
6224	116858	33321
6225	116876	33302
6226	116895	33283
6227	116928	33268
6228	116948	33250
6229	116968	33231
6230	116990	33213
6231	117011	33195
6232	117031	33177
6233	117052	33159
6234	117071	33140
6235	117091	33122
6236	117110	33103
6237	117131	33085
6238	117150	33066
6239	117169	33047
6240	117188	33029
6241	117208	33010
6242	117227	32991
6243	117244	32972
6244	117263	32954
6245	117282	32935
6246	117301	32916
6247	117321	32897
6248	117339	32879
6249	117358	32860
6250	117378	32842
6251	117399	32823
6252	117418	32805
6253	117438	32786
6254	117457	32767
6255	117477	32749
6256	117497	32731
6257	117515	32712
6258	117534	32693
6259	117553	32674
6260	117574	32656
6261	117593	32637
6262	117612	32619
6263	117632	32600
6264	117652	32582
6265	117671	32563
6266	117690	32544
6267	117708	32525
6268	117728	32507
6269	117746	32488
6270	117766	32469
6271	117784	32450
6272	117803	32432
6273	117823	32413
6274	117843	32395
6275	117862	32376
6276	117881	32357
6277	117900	32339
6278	117920	32320
6279	117941	32302
6280	117960	32283
6281	117978	32264
6282	117999	32246
6283	118018	32227
6284	118038	32209
6285	118057	32190
6286	118077	32172
6287	118095	32153
6288	118113	32134
6289	118133	32115
6290	118152	32096
6291	118169	32077
6292	118188	32059
6293	118207	32040
6294	118226	32021
6295	118244	32002
6296	118262	31983
6297	118281	31964
6298	118301	31946
6299	118320	31927
6300	118339	31909
6301	118359	31890
6302	118377	31871
6303	118396	31852
6304	118415	31834
6305	118434	31815
6306	118452	31796
6307	118470	31777
6308	118490	31758
6309	118508	31739
6310	118528	31721
6311	118546	31702
6312	118564	31683
6313	118583	31664
6314	118602	31646
6315	118621	31627
6316	118641	31609
6317	118660	31590
6318	118678	31571
6319	118697	31552
6320	118718	31534
6321	118737	31515
6322	118755	31496
6323	118773	31477
6324	118792	31458
6325	118811	31440
6326	118832	31421
6327	118851	31403
6328	118870	31384
6329	118887	31365
6330	118906	31346
6331	118925	31327
